Date,Price,Open,High,Low,Change %
1999-08-04,609.88,609.68,609.88,609.68,-0.99%
1999-08-05,607.34,607.2,607.34,607.2,-0.42%
1999-08-06,611.105,611.05,611.105,611.05,0.62%
1999-08-09,612.73,612.59,612.73,612.59,0.27%
1999-08-10,611.845,611.73,611.845,611.73,-0.14%
1999-08-11,613.79,613.62,613.79,613.62,0.32%
1999-08-12,616.27,616.21,616.27,616.21,0.40%
1999-08-13,614.915,614.77,614.915,614.77,-0.22%
1999-08-16,621.465,620.85,621.465,620.85,1.07%
1999-08-17,624.45,624.3,624.45,624.3,0.48%
1999-08-18,623.385,623.24,623.385,623.24,-0.17%
1999-08-19,617.895,617.72,617.895,617.72,-0.88%
1999-08-20,614.165,614.02,614.165,614.02,-0.60%
1999-08-23,618.71,618.65,618.71,618.65,0.74%
1999-08-24,622.645,622.53,622.645,622.53,0.64%
1999-08-25,628.43,628.37,628.43,628.37,0.93%
1999-08-26,628.07,627.95,628.07,627.95,-0.06%
1999-08-27,627.44,627.29,627.44,627.29,-0.10%
1999-08-30,627.95,627.83,627.95,627.83,0.08%
1999-08-31,622.115,621.56,622.115,621.56,-0.93%
1999-09-01,619.76,619.7,619.76,619.7,-0.38%
1999-09-02,613.76,613.56,613.76,613.56,-0.97%
1999-09-03,617.805,617.66,617.805,617.66,0.66%
1999-09-06,619.675,619.53,619.675,619.53,0.30%
1999-09-07,619.35,619.29,619.35,619.29,-0.05%
1999-09-08,619.295,619.24,619.295,619.24,-0.01%
1999-09-09,617.46,617.37,617.46,617.37,-0.30%
1999-09-10,630.27,630.12,630.27,630.12,2.07%
1999-09-13,632.28,632.13,632.28,632.13,0.32%
1999-09-14,631.85,631.64,631.85,631.64,-0.07%
1999-09-15,632.765,632.61,632.765,632.61,0.14%
1999-09-16,632.495,632.19,632.495,632.19,-0.04%
1999-09-17,631.03,630.97,631.03,630.97,-0.23%
1999-09-20,631.245,631.03,631.245,631.03,0.03%
1999-09-21,626.96,626.81,626.96,626.81,-0.68%
1999-09-22,624.16,624.07,624.16,624.07,-0.45%
1999-09-23,630.03,629.94,630.03,629.94,0.94%
1999-09-24,628.55,628.49,628.55,628.49,-0.23%
1999-09-27,628.07,628.01,628.07,628.01,-0.08%
1999-09-28,623.98,623.83,623.98,623.83,-0.65%
1999-09-29,621.555,621.47,621.555,621.47,-0.39%
1999-09-30,615.23,614.94,615.23,614.94,-1.02%
1999-10-01,612.73,612.59,612.73,612.59,-0.41%
1999-10-04,612.5,612.36,612.5,612.36,-0.04%
1999-10-05,612.955,612.87,612.955,612.87,0.07%
1999-10-06,612.415,612.36,612.415,612.36,-0.09%
1999-10-07,611.81,611.61,611.81,611.61,-0.10%
1999-10-08,613.385,613.27,613.385,613.27,0.26%
1999-10-11,616.935,616.79,616.935,616.79,0.58%
1999-10-12,614.535,614.48,614.535,614.48,-0.39%
1999-10-13,608.495,608.44,608.495,608.44,-0.98%
1999-10-14,608.045,607.99,608.045,607.99,-0.07%
1999-10-15,601.905,601.85,601.905,601.85,-1.01%
1999-10-18,604.175,603.12,604.175,603.12,0.38%
1999-10-19,607.85,607.71,607.85,607.71,0.61%
1999-10-20,608.775,608.72,608.775,608.72,0.15%
1999-10-21,606.865,606.81,606.865,606.81,-0.31%
1999-10-22,610.365,610.31,610.365,610.31,0.58%
1999-10-26,618.04,617.84,618.04,617.84,1.26%
1999-10-27,617.285,617.14,617.285,617.14,-0.12%
1999-10-28,622.53,622.47,622.53,622.47,0.85%
1999-10-29,623.89,623.77,623.89,623.77,0.22%
1999-11-01,625.2,625.14,625.2,625.14,0.21%
1999-11-02,624.57,624.36,624.57,624.36,-0.10%
1999-11-03,626.0,625.91,626.0,625.91,0.23%
1999-11-04,626.9,626.69,626.9,626.69,0.14%
1999-11-05,631.18,631.09,631.18,631.09,0.68%
1999-11-08,629.73,629.08,629.73,629.08,-0.23%
1999-11-09,630.12,630.0,630.12,630.0,0.06%
1999-11-10,629.52,629.34,629.52,629.34,-0.10%
1999-11-11,628.79,628.67,628.79,628.67,-0.12%
1999-11-12,632.765,632.17,632.765,632.17,0.63%
1999-11-15,635.805,635.68,635.805,635.68,0.48%
1999-11-16,634.355,633.7,634.355,633.7,-0.23%
1999-11-17,630.335,630.18,630.335,630.18,-0.63%
1999-11-18,632.25,632.19,632.25,632.19,0.30%
1999-11-19,636.48,636.36,636.48,636.36,0.67%
1999-11-22,635.465,635.31,635.465,635.31,-0.16%
1999-11-23,638.62,638.53,638.62,638.53,0.50%
1999-11-24,644.485,644.36,644.485,644.36,0.92%
1999-11-25,643.76,643.6,643.76,643.6,-0.11%
1999-11-26,649.24,648.08,649.24,648.08,0.85%
1999-11-29,645.0,640.0,645.0,640.0,-0.65%
1999-11-30,650.98,650.82,650.98,650.82,0.93%
1999-12-02,650.655,650.49,650.655,650.49,-0.05%
1999-12-03,653.83,653.73,653.83,653.73,0.49%
1999-12-06,645.785,645.69,645.785,645.69,-1.23%
1999-12-07,638.96,638.77,638.96,638.77,-1.06%
1999-12-08,638.65,638.59,638.65,638.59,-0.05%
1999-12-09,643.565,643.47,643.565,643.47,0.77%
1999-12-10,646.61,646.45,646.61,646.45,0.47%
1999-12-13,648.535,648.44,648.535,648.44,0.30%
1999-12-14,651.4,651.27,651.4,651.27,0.44%
1999-12-15,653.69,653.54,653.69,653.54,0.35%
1999-12-16,645.12,645.06,645.12,645.06,-1.31%
1999-12-17,651.56,651.46,651.56,651.46,1.00%
1999-12-20,651.27,651.14,651.27,651.14,-0.04%
1999-12-21,648.98,648.69,648.98,648.69,-0.35%
1999-12-22,650.72,650.56,650.72,650.56,0.27%
1999-12-23,650.27,650.11,650.27,650.11,-0.07%
1999-12-24,650.27,650.11,650.27,650.11,0.00%
1999-12-27,648.18,648.05,648.18,648.05,-0.32%
1999-12-28,647.7,647.54,647.7,647.54,-0.07%
1999-12-29,652.885,652.82,652.885,652.82,0.80%
1999-12-30,654.025,653.86,654.025,653.86,0.17%
1999-12-31,651.105,650.94,651.105,650.94,-0.45%
2000-01-03,650.395,650.3,650.395,650.3,-0.11%
2000-01-04,650.395,650.3,650.395,650.3,0.00%
2000-01-05,634.51,634.39,634.51,634.39,-2.44%
2000-01-06,637.685,637.53,637.685,637.53,0.50%
2000-01-07,635.985,635.86,635.985,635.86,-0.27%
2000-01-10,639.055,638.9,639.055,638.9,0.48%
2000-01-11,638.465,638.34,638.465,638.34,-0.09%
2000-01-12,636.235,636.11,636.235,636.11,-0.35%
2000-01-13,638.745,638.53,638.745,638.53,0.39%
2000-01-14,645.91,645.75,645.91,645.75,1.12%
2000-01-17,649.91,649.78,649.91,649.78,0.62%
2000-01-18,649.495,649.27,649.495,649.27,-0.06%
2000-01-20,644.615,644.55,644.615,644.55,-0.75%
2000-01-21,647.92,647.79,647.92,647.79,0.51%
2000-01-24,652.595,652.43,652.595,652.43,0.72%
2000-01-25,654.71,654.58,654.71,654.58,0.32%
2000-01-27,663.085,662.92,663.085,662.92,1.28%
2000-01-28,668.32,668.25,668.32,668.25,0.79%
2000-01-31,676.0,672.76,676.0,672.76,1.15%
2000-02-01,674.23,674.16,674.23,674.16,-0.26%
2000-02-03,661.945,661.71,661.945,661.71,-1.82%
2000-02-04,671.4,671.26,671.4,671.26,1.43%
2000-02-07,671.3,671.06,671.3,671.06,-0.01%
2000-02-08,665.675,665.61,665.675,665.61,-0.84%
2000-02-10,664.06,663.99,664.06,663.99,-0.24%
2000-02-11,665.1,664.93,665.1,664.93,0.16%
2000-02-14,668.255,668.12,668.255,668.12,0.47%
2000-02-15,667.47,667.23,667.47,667.23,-0.12%
2000-02-16,668.63,668.46,668.63,668.46,0.17%
2000-02-17,664.83,664.66,664.83,664.66,-0.57%
2000-02-18,664.835,664.8,664.835,664.8,0.00%
2000-02-21,664.63,664.39,664.63,664.39,-0.03%
2000-02-22,652.89,652.76,652.89,652.76,-1.77%
2000-02-23,652.92,652.76,652.92,652.76,0.00%
2000-02-24,660.115,659.98,660.115,659.98,1.10%
2000-02-25,664.36,664.26,664.36,664.26,0.64%
2000-02-28,674.54,674.37,674.54,674.37,1.53%
2000-02-29,676.5,673.0,676.5,673.0,0.29%
2000-03-01,676.8,676.73,676.8,676.73,0.04%
2000-03-02,673.915,673.88,673.915,673.88,-0.43%
2000-03-03,678.795,678.69,678.795,678.69,0.72%
2000-03-06,681.51,681.44,681.51,681.44,0.40%
2000-03-08,685.25,685.14,685.25,685.14,0.55%
2000-03-09,681.125,680.95,681.125,680.95,-0.60%
2000-03-10,678.445,678.13,678.445,678.13,-0.39%
2000-03-13,678.235,677.99,678.235,677.99,-0.03%
2000-03-14,682.435,682.36,682.435,682.36,0.62%
2000-03-15,679.295,679.26,679.295,679.26,-0.46%
2000-03-16,676.14,676.04,676.14,676.04,-0.46%
2000-03-17,676.975,676.73,676.975,676.73,0.12%
2000-03-21,675.34,675.27,675.34,675.27,-0.24%
2000-03-22,682.505,682.36,682.505,682.36,1.06%
2000-03-23,676.945,675.27,676.945,675.27,-0.81%
2000-03-24,675.305,674.13,675.305,674.13,-0.24%
2000-03-28,679.925,679.82,679.925,679.82,0.68%
2000-03-29,685.5,684.0,685.5,684.0,0.82%
2000-03-30,689.0,688.0,689.0,688.0,0.51%
2000-03-31,686.185,686.08,686.185,686.08,-0.41%
2000-04-03,687.69,687.51,687.69,687.51,0.22%
2000-04-04,687.085,686.94,687.085,686.94,-0.09%
2000-04-06,680.7,680.59,680.7,680.59,-0.93%
2000-04-07,686.505,686.43,686.505,686.43,0.85%
2000-04-10,683.68,683.5,683.68,683.5,-0.41%
2000-04-11,682.685,682.51,682.685,682.51,-0.15%
2000-04-12,684.895,684.79,684.895,684.79,0.32%
2000-04-13,685.93,685.86,685.93,685.86,0.15%
2000-04-14,686.935,686.72,686.935,686.72,0.15%
2000-04-17,686.325,686.22,686.325,686.22,-0.09%
2000-04-18,691.5,691.43,691.5,691.43,0.75%
2000-04-19,698.195,698.12,698.195,698.12,0.97%
2000-04-20,699.5,699.31,699.5,699.31,0.19%
2000-04-21,699.575,699.31,699.575,699.31,0.01%
2000-04-24,699.575,699.31,699.575,699.31,0.00%
2000-04-25,704.835,704.72,704.835,704.72,0.75%
2000-04-26,713.23,712.5,713.23,712.5,1.19%
2000-04-27,719.0,714.0,719.0,714.0,0.81%
2000-04-28,721.0,716.0,721.0,716.0,0.28%
2000-05-01,721.0,716.0,721.0,716.0,0.00%
2000-05-03,737.0,732.0,737.0,732.0,2.22%
2000-05-04,736.0,731.0,736.0,731.0,-0.14%
2000-05-05,732.0,727.0,732.0,727.0,-0.54%
2000-05-08,730.87,730.79,730.87,730.79,-0.15%
2000-05-09,723.22,723.14,723.22,723.14,-1.05%
2000-05-10,720.0,715.0,720.0,715.0,-0.45%
2000-05-11,727.0,722.0,727.0,722.0,0.97%
2000-05-12,722.0,717.0,722.0,717.0,-0.69%
2000-05-15,717.325,717.13,717.325,717.13,-0.65%
2000-05-16,724.0,719.0,724.0,719.0,0.93%
2000-05-17,736.0,731.0,736.0,731.0,1.66%
2000-05-18,732.0,727.0,732.0,727.0,-0.54%
2000-05-19,732.0,727.0,732.0,727.0,0.00%
2000-05-22,724.0,719.0,724.0,719.0,-1.09%
2000-05-23,721.03,720.83,721.03,720.83,-0.41%
2000-05-24,721.03,720.83,721.03,720.83,0.00%
2000-05-25,729.0,724.0,729.0,724.0,1.11%
2000-05-26,704.0,699.0,704.0,699.0,-3.43%
2000-05-29,722.02,720.3,722.02,720.3,2.56%
2000-05-31,704.46,704.27,704.46,704.27,-2.43%
2000-06-01,704.535,701.42,704.535,701.42,0.01%
2000-06-02,702.045,701.86,702.045,701.86,-0.35%
2000-06-05,693.0,688.0,693.0,688.0,-1.29%
2000-06-06,690.0,685.0,690.0,685.0,-0.43%
2000-06-07,685.68,685.5,685.68,685.5,-0.63%
2000-06-08,702.31,700.61,702.31,700.61,2.43%
2000-06-09,690.0,685.0,690.0,685.0,-1.75%
2000-06-12,687.0,682.0,687.0,682.0,-0.43%
2000-06-13,682.58,682.51,682.58,682.51,-0.64%
2000-06-14,680.0,675.0,680.0,675.0,-0.38%
2000-06-15,688.0,683.0,688.0,683.0,1.18%
2000-06-16,686.11,685.93,686.11,685.93,-0.27%
2000-06-19,682.295,682.08,682.295,682.08,-0.56%
2000-06-20,686.0,681.0,686.0,681.0,0.54%
2000-06-21,693.0,688.0,693.0,688.0,1.02%
2000-06-22,697.0,692.0,697.0,692.0,0.58%
2000-06-23,700.0,695.0,700.0,695.0,0.43%
2000-06-26,698.31,695.12,698.31,695.12,-0.24%
2000-06-27,695.055,694.87,695.055,694.87,-0.47%
2000-06-28,695.35,695.09,695.35,695.09,0.04%
2000-06-29,689.0,684.0,689.0,684.0,-0.91%
2000-06-30,686.22,686.15,686.22,686.15,-0.40%
2000-07-03,689.36,689.18,689.36,689.18,0.46%
2000-07-04,689.28,688.1,689.28,688.1,-0.01%
2000-07-05,687.0,682.0,687.0,682.0,-0.33%
2000-07-06,687.98,684.87,687.98,684.87,0.14%
2000-07-07,692.23,691.66,692.23,691.66,0.62%
2000-07-10,689.21,688.53,689.21,688.53,-0.44%
2000-07-11,690.0,685.0,690.0,685.0,0.11%
2000-07-12,697.0,692.0,697.0,692.0,1.01%
2000-07-13,702.0,697.0,702.0,697.0,0.72%
2000-07-14,700.995,697.81,700.995,697.81,-0.14%
2000-07-17,701.555,700.98,701.555,700.98,0.08%
2000-07-18,703.0,698.0,703.0,698.0,0.21%
2000-07-19,710.255,709.56,710.255,709.56,1.03%
2000-07-20,705.0,700.0,705.0,700.0,-0.74%
2000-07-21,701.0,696.0,701.0,696.0,-0.57%
2000-07-24,703.0,698.0,703.0,698.0,0.29%
2000-07-25,698.535,698.35,698.535,698.35,-0.64%
2000-07-26,696.125,695.98,696.125,695.98,-0.35%
2000-07-27,703.0,698.0,703.0,698.0,0.99%
2000-07-28,709.3,709.07,709.3,709.07,0.90%
2000-07-31,708.0,703.0,708.0,703.0,-0.18%
2000-08-01,710.565,710.37,710.565,710.37,0.36%
2000-08-02,717.56,717.44,717.56,717.44,0.98%
2000-08-03,725.0,720.0,725.0,720.0,1.04%
2000-08-04,722.94,722.16,722.94,722.16,-0.28%
2000-08-07,725.58,725.38,725.58,725.38,0.37%
2000-08-08,728.0,723.0,728.0,723.0,0.33%
2000-08-09,729.695,728.49,729.695,728.49,0.23%
2000-08-10,722.0,717.0,722.0,717.0,-1.05%
2000-08-11,725.42,724.72,725.42,724.72,0.47%
2000-08-14,726.78,726.5,726.78,726.5,0.19%
2000-08-15,720.475,715.95,720.475,715.95,-0.87%
2000-08-16,717.0,712.0,717.0,712.0,-0.48%
2000-08-17,716.385,716.19,716.385,716.19,-0.09%
2000-08-18,723.26,721.98,723.26,721.98,0.96%
2000-08-21,726.98,726.4,726.98,726.4,0.51%
2000-08-22,731.0,726.0,731.0,726.0,0.55%
2000-08-23,731.485,730.78,731.485,730.78,0.07%
2000-08-24,726.5,725.84,726.5,725.84,-0.68%
2000-08-25,727.0,722.0,727.0,722.0,0.07%
2000-08-28,728.03,726.3,728.03,726.3,0.14%
2000-08-29,735.665,735.04,735.665,735.04,1.05%
2000-08-30,734.0,729.0,734.0,729.0,-0.23%
2000-08-31,739.0,734.0,739.0,734.0,0.68%
2000-09-01,729.0,724.0,729.0,724.0,-1.35%
2000-09-04,735.375,733.64,735.375,733.64,0.87%
2000-09-05,739.395,738.77,739.395,738.77,0.55%
2000-09-06,753.0,748.0,753.0,748.0,1.84%
2000-09-07,749.0,744.0,749.0,744.0,-0.53%
2000-09-08,757.0,752.0,757.0,752.0,1.07%
2000-09-11,761.0,756.0,761.0,756.0,0.53%
2000-09-12,762.165,761.44,762.165,761.44,0.15%
2000-09-13,759.0,754.0,759.0,754.0,-0.42%
2000-09-14,761.015,760.29,761.015,760.29,0.27%
2000-09-15,764.205,763.48,764.205,763.48,0.42%
2000-09-18,769.0,764.0,769.0,764.0,0.63%
2000-09-19,770.0,765.0,770.0,765.0,0.13%
2000-09-20,775.0,770.0,775.0,770.0,0.65%
2000-09-21,766.0,761.0,766.0,761.0,-1.16%
2000-09-22,745.235,745.15,745.235,745.15,-2.71%
2000-09-25,749.925,749.84,749.925,749.84,0.63%
2000-09-27,744.265,743.97,744.265,743.97,-0.75%
2000-09-28,742.665,742.54,742.665,742.54,-0.21%
2000-09-29,742.33,742.12,742.33,742.12,-0.05%
2000-10-02,745.0,740.0,745.0,740.0,0.36%
2000-10-03,750.0,745.0,750.0,745.0,0.67%
2000-10-04,752.0,747.0,752.0,747.0,0.27%
2000-10-05,753.865,753.65,753.865,753.65,0.25%
2000-10-06,755.425,755.12,755.425,755.12,0.21%
2000-10-09,755.0,750.0,755.0,750.0,-0.06%
2000-10-10,754.08,753.99,754.08,753.99,-0.12%
2000-10-11,754.125,753.91,754.125,753.91,0.01%
2000-10-12,758.535,758.45,758.535,758.45,0.58%
2000-10-13,767.24,767.15,767.24,767.15,1.15%
2000-10-16,772.445,772.31,772.445,772.31,0.68%
2000-10-17,769.445,769.22,769.445,769.22,-0.39%
2000-10-18,781.425,781.33,781.425,781.33,1.56%
2000-10-19,777.44,777.35,777.44,777.35,-0.51%
2000-10-20,777.07,776.98,777.07,776.98,-0.05%
2000-10-23,784.275,784.04,784.275,784.04,0.93%
2000-10-24,782.78,782.55,782.78,782.55,-0.19%
2000-10-25,793.01,792.77,793.01,792.77,1.31%
2000-10-26,788.855,788.76,788.855,788.76,-0.52%
2000-10-27,779.425,779.19,779.425,779.19,-1.20%
2000-10-30,777.58,777.35,777.58,777.35,-0.24%
2000-10-31,771.94,771.85,771.94,771.85,-0.73%
2000-11-01,763.44,763.22,763.44,763.22,-1.10%
2000-11-02,763.93,763.75,763.93,763.75,0.06%
2000-11-03,759.46,759.24,759.46,759.24,-0.59%
2000-11-06,765.18,765.09,765.18,765.09,0.75%
2000-11-07,762.905,762.68,762.905,762.68,-0.30%
2000-11-08,768.095,767.87,768.095,767.87,0.68%
2000-11-09,765.0,760.0,765.0,760.0,-0.40%
2000-11-10,760.16,759.85,760.16,759.85,-0.63%
2000-11-13,761.0,760.91,761.0,760.91,0.11%
2000-11-14,763.75,763.48,763.75,763.48,0.36%
2000-11-15,763.705,763.48,763.705,763.48,-0.01%
2000-11-16,767.825,767.51,767.825,767.51,0.54%
2000-11-17,769.855,769.76,769.855,769.76,0.26%
2000-11-20,772.99,772.76,772.99,772.76,0.41%
2000-11-21,777.115,776.98,777.115,776.98,0.53%
2000-11-22,776.65,776.42,776.65,776.42,-0.06%
2000-11-23,780.0,765.0,780.0,765.0,0.43%
2000-11-24,780.125,780.03,780.125,780.03,0.02%
2000-11-27,769.04,768.77,769.04,768.77,-1.42%
2000-11-28,765.135,764.91,765.135,764.91,-0.51%
2000-11-29,763.44,763.22,763.44,763.22,-0.22%
2000-11-30,752.09,751.92,752.09,751.92,-1.49%
2000-12-01,749.38,749.25,749.38,749.25,-0.36%
2000-12-04,737.565,737.36,737.565,737.36,-1.58%
2000-12-05,743.725,743.64,743.725,743.64,0.84%
2000-12-06,737.235,737.03,737.235,737.03,-0.87%
2000-12-07,739.105,738.94,739.105,738.94,0.25%
2000-12-08,740.57,740.36,740.57,740.36,0.20%
2000-12-11,747.925,747.71,747.925,747.71,0.99%
2000-12-12,746.135,746.01,746.135,746.01,-0.24%
2000-12-13,749.035,748.82,749.035,748.82,0.39%
2000-12-14,737.275,737.19,737.275,737.19,-1.57%
2000-12-15,730.005,729.88,730.005,729.88,-0.99%
2000-12-18,734.015,733.89,734.015,733.89,0.55%
2000-12-19,737.11,737.03,737.11,737.03,0.42%
2000-12-20,722.56,722.48,722.56,722.48,-1.97%
2000-12-21,717.65,717.57,717.65,717.57,-0.68%
2000-12-22,709.76,709.49,709.76,709.49,-1.10%
2000-12-25,709.76,709.49,709.76,709.49,0.00%
2000-12-26,705.515,705.36,705.515,705.36,-0.60%
2000-12-27,703.505,703.24,703.505,703.24,-0.28%
2000-12-28,707.38,707.19,707.38,707.19,0.55%
2000-12-29,699.075,698.89,699.075,698.89,-1.17%
2001-01-01,699.075,698.89,699.075,698.89,0.00%
2001-01-02,692.495,692.31,692.495,692.31,-0.94%
2001-01-03,692.9,692.83,692.9,692.83,0.06%
2001-01-04,692.095,692.02,692.095,692.02,-0.12%
2001-01-05,687.0,672.0,687.0,672.0,-0.74%
2001-01-08,691.035,690.85,691.035,690.85,0.59%
2001-01-09,695.735,695.62,695.735,695.62,0.68%
2001-01-10,696.255,696.07,696.255,696.07,0.07%
2001-01-11,686.585,686.44,686.585,686.44,-1.39%
2001-01-12,689.875,689.62,689.875,689.62,0.48%
2001-01-15,695.695,695.62,695.695,695.62,0.84%
2001-01-16,698.03,697.92,698.03,697.92,0.34%
2001-01-17,703.395,703.32,703.395,703.32,0.77%
2001-01-18,694.885,694.81,694.885,694.81,-1.21%
2001-01-19,699.6,699.41,699.6,699.41,0.68%
2001-01-22,699.45,699.26,699.45,699.26,-0.02%
2001-01-23,698.555,698.44,698.555,698.44,-0.13%
2001-01-24,707.645,707.57,707.645,707.57,1.30%
2001-01-25,710.565,710.49,710.565,710.49,0.41%
2001-01-26,710.835,710.64,710.835,710.64,0.04%
2001-01-29,713.27,713.19,713.27,713.19,0.34%
2001-01-30,706.92,706.73,706.92,706.73,-0.89%
2001-01-31,703.695,703.62,703.695,703.62,-0.46%
2001-02-01,696.325,696.14,696.325,696.14,-1.05%
2001-02-02,700.57,700.38,700.57,700.38,0.61%
2001-02-05,697.51,697.25,697.51,697.25,-0.44%
2001-02-06,704.94,704.75,704.94,704.75,1.07%
2001-02-07,702.525,702.41,702.525,702.41,-0.34%
2001-02-08,713.585,713.51,713.585,713.51,1.57%
2001-02-09,707.46,707.27,707.46,707.27,-0.86%
2001-02-12,705.135,705.06,705.135,705.06,-0.33%
2001-02-13,713.505,713.43,713.505,713.43,1.19%
2001-02-14,713.625,713.51,713.625,713.51,0.02%
2001-02-15,724.0,709.0,724.0,709.0,1.45%
2001-02-16,715.575,715.38,715.575,715.38,-1.16%
2001-02-19,713.0,698.0,713.0,698.0,-0.36%
2001-02-20,720.81,720.73,720.81,720.73,1.10%
2001-02-21,721.165,720.89,721.165,720.89,0.05%
2001-02-22,725.0,724.88,725.0,724.88,0.53%
2001-02-23,717.135,716.94,717.135,716.94,-1.08%
2001-02-26,720.33,720.25,720.33,720.25,0.45%
2001-02-27,716.585,716.39,716.585,716.39,-0.52%
2001-02-28,710.485,710.41,710.485,710.41,-0.85%
2001-03-01,704.415,704.38,704.415,704.38,-0.85%
2001-03-02,702.265,702.04,702.265,702.04,-0.31%
2001-03-05,705.06,704.83,705.06,704.83,0.40%
2001-03-06,702.825,702.64,702.825,702.64,-0.32%
2001-03-07,707.305,707.04,707.305,707.04,0.64%
2001-03-08,704.605,704.53,704.605,704.53,-0.38%
2001-03-09,703.805,703.69,703.805,703.69,-0.11%
2001-03-12,705.78,705.59,705.78,705.59,0.28%
2001-03-13,717.335,717.26,717.335,717.26,1.64%
2001-03-14,719.07,718.99,719.07,718.99,0.24%
2001-03-15,726.12,725.92,726.12,725.92,0.98%
2001-03-16,733.355,733.23,733.355,733.23,1.00%
2001-03-19,729.03,728.83,729.03,728.83,-0.59%
2001-03-20,724.675,724.47,724.675,724.47,-0.60%
2001-03-21,731.635,731.51,731.635,731.51,0.96%
2001-03-22,739.065,738.94,739.065,738.94,1.02%
2001-03-23,734.835,734.63,734.835,734.63,-0.57%
2001-03-26,732.495,732.41,732.495,732.41,-0.32%
2001-03-27,734.755,734.55,734.755,734.55,0.31%
2001-03-28,737.4,737.19,737.4,737.19,0.36%
2001-03-29,743.005,742.79,743.005,742.79,0.76%
2001-03-30,745.795,745.58,745.795,745.58,0.38%
2001-04-02,744.1,743.89,744.1,743.89,-0.23%
2001-04-03,734.26,733.97,734.26,733.97,-1.32%
2001-04-04,726.36,726.16,726.36,726.16,-1.08%
2001-04-05,730.415,730.21,730.415,730.21,0.56%
2001-04-06,725.72,725.52,725.72,725.52,-0.64%
2001-04-09,726.925,726.64,726.925,726.64,0.17%
2001-04-10,737.815,737.69,737.815,737.69,1.50%
2001-04-11,739.105,739.02,739.105,739.02,0.17%
2001-04-12,737.0,729.0,737.0,729.0,-0.28%
2001-04-13,736.99,736.78,736.99,736.78,0.00%
2001-04-16,736.99,736.78,736.99,736.78,0.00%
2001-04-17,744.655,744.57,744.655,744.57,1.04%
2001-04-18,739.48,739.27,739.48,739.27,-0.69%
2001-04-19,734.055,733.97,734.055,733.97,-0.73%
2001-04-20,726.4,726.32,726.4,726.32,-1.04%
2001-04-23,731.145,730.94,731.145,730.94,0.65%
2001-04-24,732.29,732.17,732.29,732.17,0.16%
2001-04-25,730.495,730.21,730.495,730.21,-0.25%
2001-04-26,727.57,727.37,727.57,727.37,-0.40%
2001-04-27,735.745,735.54,735.745,735.54,1.12%
2001-04-30,738.815,738.69,738.815,738.69,0.42%
2001-05-01,734.055,733.97,734.055,733.97,-0.64%
2001-05-02,734.345,734.14,734.345,734.14,0.04%
2001-05-03,737.07,736.78,737.07,736.78,0.37%
2001-05-04,732.945,732.66,732.945,732.66,-0.56%
2001-05-07,736.325,736.12,736.325,736.12,0.46%
2001-05-08,741.955,741.87,741.955,741.87,0.76%
2001-05-09,740.57,740.28,740.57,740.28,-0.19%
2001-05-10,743.765,743.55,743.765,743.55,0.43%
2001-05-11,747.495,747.28,747.495,747.28,0.50%
2001-05-14,750.32,750.02,750.32,750.02,0.38%
2001-05-15,745.965,745.75,745.965,745.75,-0.58%
2001-05-16,740.82,740.61,740.82,740.61,-0.69%
2001-05-17,742.92,742.71,742.92,742.71,0.28%
2001-05-18,745.54,745.33,745.54,745.33,0.35%
2001-05-21,747.285,747.11,747.285,747.11,0.23%
2001-05-22,759.15,758.97,759.15,758.97,1.59%
2001-05-23,764.51,764.29,764.51,764.29,0.71%
2001-05-24,763.35,763.13,763.35,763.13,-0.15%
2001-05-25,762.285,762.06,762.285,762.06,-0.14%
2001-05-28,763.94,763.72,763.94,763.72,0.22%
2001-05-29,765.36,765.18,765.36,765.18,0.19%
2001-05-30,764.465,764.38,764.465,764.38,-0.12%
2001-05-31,774.405,774.22,774.405,774.22,1.30%
2001-06-01,772.535,772.31,772.535,772.31,-0.24%
2001-06-04,775.64,775.41,775.64,775.41,0.40%
2001-06-05,770.715,770.49,770.715,770.49,-0.63%
2001-06-06,773.08,772.85,773.08,772.85,0.31%
2001-06-07,771.805,771.58,771.805,771.58,-0.16%
2001-06-08,770.85,770.76,770.85,770.76,-0.12%
2001-06-11,777.115,776.88,777.115,776.88,0.81%
2001-06-12,773.26,773.03,773.26,773.03,-0.50%
2001-06-13,768.905,768.68,768.905,768.68,-0.56%
2001-06-14,761.195,761.15,761.195,761.15,-1.00%
2001-06-15,760.69,760.47,760.69,760.47,-0.07%
2001-06-18,762.73,762.51,762.73,762.51,0.27%
2001-06-19,768.095,767.87,768.095,767.87,0.70%
2001-06-20,766.34,766.25,766.34,766.25,-0.23%
2001-06-21,767.06,766.97,767.06,766.97,0.09%
2001-06-22,765.67,765.45,765.67,765.45,-0.18%
2001-06-25,760.515,760.29,760.515,760.29,-0.67%
2001-06-26,759.81,759.68,759.81,759.68,-0.09%
2001-06-27,760.38,760.29,760.38,760.29,0.08%
2001-06-28,775.92,775.69,775.92,775.69,2.04%
2001-06-29,772.35,772.12,772.35,772.12,-0.46%
2001-07-02,773.945,773.76,773.945,773.76,0.21%
2001-07-03,773.08,772.85,773.08,772.85,-0.11%
2001-07-04,776.1,768.34,776.1,768.34,0.39%
2001-07-05,784.275,784.04,784.275,784.04,1.05%
2001-07-06,774.725,774.59,774.725,774.59,-1.22%
2001-07-09,774.54,774.31,774.54,774.31,-0.02%
